" was not delivered nor scanned"," không được giao cũng không quét"
"""Per Order"" allows single handling fee for entire order. ""Per Package"" allows individual  handling fee for each package.","" "Mỗi đơn hàng " "cho phép phí xử lý duy nhất cho toàn bộ đơn đặt." "Mỗi gói hàng" "cho phép phí xử lý riêng cho từng gói."
"1 Day Freight","1 ngày Vận tải hàng"
"2 Day","2 ngày"
"2 Day AM","2 Ngày buổi sáng"
"2 Day Freight","2 ngày vận tải"
"2nd Day Air","Ngày thứ 2"
"2nd Day Air AM","Buổi sáng ngày thứ 2"
"2nd Day Air AM Letter","Thư buổi sáng ngày thứ 2"
"2nd Day Air Letter","Thư buổi sáng ngày thứ 2"
"3 Day Freight","3 ngày vận tải"
"3 Day Select","Chọn 3 ngày"
"Access ID","ID truy cập"
"Access License Number","Số giấy phép truy cập"
"Account ID","Mã số Tài khoản"
"Account Number","Số tài khoản"
"Additional Protection Configuration Value","Additional Protection Configuration Value"
"Additional Protection Enabled","Additional Protection Enabled"
"Additional Protection Min Subtotal","Kích hoạt thêm tính năng tính tổng phụ tối thiểu"
"Additional Protection Value","Thêm giá trị bổ vệ"
"Additional Protection Value Rounding Method","Phương pháp bảo vệ bổ sung giá trị làm tròn"
"Adult","Trưởng thành"
"Adult Signature Required","Bắt buộc phải có chữ kí người lớn"
"Allowed Methods","Phương pháp cho phép"
"Allows breaking total order weight into smaller pieces if it exeeds %s %s to ensure accurate calculation of shipping charges.","Cho phép phá vỡ tổng trọng lượng để thành nhiều phần nhỏ hơn nếu nó vượt quá %s %s để đảm bảo tính chính xác của chi phí vận chuyển."
"Allows breaking total order weight into smaller pieces if it exeeds 70 kg to ensure accurate calculation of shipping charges.","Cho phép phá vỡ tổng trọng lượng để thành nhiều phần nhỏ hơn nếu nó vượt quá 70 kg để đảm bảo tính chính xác của chi phí vận chuyển."
"Break bulk economy","Phá vỡ nền kinh tế lớn"
"Break bulk express","Phá vỡ nhanh số lượng lớn"
"Business Service Center","Trung tâm Dịch vụ Kinh doanh"
"Calculate Handling Fee","Xử lý tính toán Lệ phí"
"Canada Standard"," Tiêu chuẩn Canada"
"Cannot identify measure unit for %s","Không thể xác định được đơn vị đo lường cho %s"
"Cannot identify weight unit for %s","Không thể xác định được đơn vị trọng lượng cho %s"
"Cannot retrieve shipping rates","Không thể lấy mức giá vận chuyển"
"Centimeters","Cen ti mét"
"Commercial","Thương nghiệp"
"Configuration","Cấu hình"
"Container","Thùng chứa"
"Content Type","Loại nội dung"
"Customer Packaging","Đóng gói cho khách hàng"
"Customer Supplied Package"," Cung cấp trọn gói cho Khách hàng"
"Customer services","Dịch vụ khách hàng"
"DHL","DHL"
"DHL (Deprecated)","DHL (Deprecated)"
"DHL service is not available at %s date","Dịch vụ DHL không cung cấp vào ngày %s"
"Debug","Sửa lỗi"
"Default Package Height","Chiều cao mặc định gói hàng"
"Default Package Length","Chiều dài mặc định gói hàng"
"Default Package Width","Chiều rộng mặc định gói hàng"
"Delivered","Giao hàng"
"Delivery Confirmation","Chứng nhận giao hàng"
"Depth","Chiều sâu"
